comment,channel,video_url,comment_en,sentiment
Wowwwww keyaaa bat baniya sir feuri kukurni nalayek amieee chupppp majja ayo,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Wowwwww keyaaa bat baniya sir feuri kukurni nalaayek amieee chupppp majja ayo,positive
Kuro balen ko thikai ho..dui tirai bata michiyeko cha barta ma basera solve garine cha.,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,You have tied all the hairs..I have pulled out the hair and will have to wash the base of the hair.,neutral
यो राडी पदमा खुब भुकी लु केपि लाई प्रधानमन्त्री बनाउ त अहिले हेरुम कसरी फिर्ता लिदो रहेछ 😂😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"If you make KP the Prime Minister of this Radi post, how can you take it back now 😂😂",negative
Good one!!,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Good one!!,positive
"येस , येस...? जबाफ दे...?",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Yes, yes...? Reply...?",neutral
टाइम लाग्छ  भनेर त थाहा रहिछ तफेरि किन बालेन काे दिमाग खाइ रहेकाे हनेला।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"You know that it takes time, so why don't you burn your brain?",neutral
हाेइन राजेन्द्र  दाजु हामिले जितेछु भने के गल्ती  भया त । केनेपालि परतन्त्रहुनु पर्ने हाेल।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"No, brother Rajendra, if we won, what went wrong? Kanepali should be independent.",negative
"बानिँया सर ,
झाेलेहरुले नै हाेईन र  india ले लिपुलेकमा बाटो निर्माण गर्न दिएको ?",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Baniya sir,
Did the Jhalese and India allow the road to be built in Lipulek?",neutral
"निखारिएका हाम्रा ,गोरखालिहरुको गहना",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,The jewels of our refined Gorkhalis,neutral
Ahile ko Awastha ma Asta purana party ani teska chor varsts neta haru lai na herna na sunna na Eni haruko kurra sunna noi man xa xixixixixi laja ko paxaro khali birod ko lagi brod garxa sarkar ko,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Awastha Purana party and Teska chor varsts leaders are fighting against the Sunnah.,negative
rajendra baniya jiu hajur le samet pradhan mantri le byakta gareko avibyakti lai ramrari nasunnu vayeko ho ki ? wa mero bujhai galat ho ki? padhan mantrile sima michelo ta kurai gareko xainan. hajur le sima micheko byakhya garero bahas chalai dinu vayo.,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,rajendra baniya jiu hajur le samet pradhan mantri le byakta gareko avibyakti lai ramrari nasunnu vayeko ho ki ? wa mero bujhai galat ho ki? padhan mantrile sima michelo ta kurai gareko xainan. hajur le sima micheko byakhya garero bahas chalai dinu vayo.,negative
"सरकारलाई कति विरोध गरेका विपक्षीहरुले, सकारात्मक परिणाम पर्खने धैर्यता मिलोस्। मसला मात्र नखोज्नु। जनताले नियालेर हेर्दै छन्, कृपया विचार गर्नु सबै माननिय ज्युहरु। जय नेपाल।🇳🇵",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"The opposition who opposed the government should have the patience to wait for positive results. Don't just look for spice. People are watching, please consider all honorable members. Jai Nepal.🇳🇵",positive
पाँच जनामा पाचै जना चस्मे?😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Five out of five people?😂,neutral
Tike lae aajhae pugeko xaina 35barsa samma yani haru ke heri baseka aaja samma tungo launa na sakni,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Tike lae today pugeko xaina 35 years all tomorrow and heri baseka today all today you have your own,neutral
प्रधानमन्त्री को बिरोध को बहस मात्र देखियो,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Only the debate against the Prime Minister was seen,negative
21 तोप + मेरो २ तोप = २३ तोप त्यो खातिनी आईमाईलाई 😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,21 cannons + my 2 cannons = 23 cannons to that Khatini Imai 😂,neutral
Timi chepaare nakasa chaawachi khubai tungo lagaunu are,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Timi chepaare nakasa chaawachi khubai tungo lagaunu are,negative
Vako kura Garda Pani xyama yachan garnu parxa Hawa kura garxa fata,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,They are the Garda Pani xyama knows the park Hawa the Garda fata,neutral
धेर खाएको ले थोर खाएको मा के वास्था गर्थ्यो,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,What did the one who ate a lot care about the one who ate a lot?,neutral
Desh bechua haru sanga warta garna sarai garo raicha bujhera aauda. Bau baje Pala Dekhi vanthe desh neta mantri le becheko Cha aaja proof vayo... Kura desh ko tara paksha Bharat ko 😭,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,The country has sold all the news to everyone. Bau baje pal dekhi tha desh neta minister le cheko cha aaja proof vayo… Kura ko tara paksha Bharat ko 😭,negative
माहाकाली बेच्ने देस घाती mcc पास्स गर्ने हरुले रास्ट्बाद को कुरा न गरौ की?,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Don't those who pass the MCC who sell mahakali, talk about Rastbad?",negative
यो चोर झोलेहरू हुन ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,These are thieves' bags.,negative
Budinarsyan sir katai naharnus hami marna tayar chhu,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Budinarsyan sir katai naharnus hami marna tayar chhu,positive
"Techinal ma technical word chai kata xa ho
Ki maile technical bujeko xaina😅
Ki technical vanesi technical hune ho",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"What is the technical word called in technical?
Ki mail technical bujeko xaina😅
Which technical vanesi is technical hune ho",neutral
"Padmq aryal, Rajendra lingeden Nepal ma k chahi sahi thiyo ra pahila ahileko lai compare garnu milchha time dinu paryo ahileko new generation lai all they are highly educate!",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Padmq aryal, Rajendra lingeden Nepal ma k chahi sahi thiyo ra pahila ahileco lai compare garnu milchha time dinu paryo ahileco new generation lai all they are highly educated!",positive
It's very clear Mr. Baniya. These opposition have planned to keep this government busy atleast for 8 hours a day in parliament and keep them from doing any work outside their petty questions. This is all very planned. I hope this government realizes this changes the way parliament function very soon. or else they will keep doing this for the next five year. If there is a way to bypass these party jhole the new government should opt for it,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,It's very clear Mr. Baniya. These opposition have planned to keep this government busy atleast for 8 hours a day in parliament and keep them from doing any work outside their petty questions. This is all very planned. I hope this government realizes this changes the way parliament function very soon. or else they will keep doing this for the next five year. If there is a way to bypass these party jhole the new government should opt for it,positive
नानाभाँतिका प्रश्न बङ्याएर  भारत पक्षमा       प्रश्न   गर्न  पाउछ  नेपाल ले भारत को भुमि  मिचेको   भनेर  नेपालको   तलब भत्ता खायर  नेपाल कै बिरोद    गर्ने,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"They can ask questions on the side of India by raising various questions, saying that Nepal has encroached on India's land, and they are going to deny Nepal's salary and allowance.",negative
Yo neta 4 jana nai laj saram pachauneheru hun,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Yo Neta 4 Jana Nai Laj Saram Pachauneheru Hun,negative
नेताहरुलाई सम्झाउनु बुझाउनु किन पत्रकारनै चाहिने किन देश बनाउने नेताहरु येति कम्जोरी कि पत्रकारहरुको जति पनि बौद्धिकता हुदैनर  अनि logic tricks nabhaye paxi rajnitik kasari garxan deshmata garxan tara baagira sangako niti kutniti kasari garxan,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Reminding the leaders why journalists are needed, why the leaders who make the country are weak or the journalists do not have any intelligence and logic tricks nabhaye paxi rajnitik kasari garxan deshmata garxan tara baagira sangako niti kutniti kasari garxan",negative
Good jop dai 👈❤️❤️❤️❤️❤️❤️🫡🫡🫡🫡🫡👍👍👍👍👍👍🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡🫡❤️❤️❤️❤️🫵🫵🫵🫵👍👍👍👌👌🫡🫡🫡🫡,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Good job dai 👈❤️❤️❤️❤️❤️❤️🫡🫡🫡🫡🫡👍👍👍👍👍👍🫡🫡🫡🫡 🫡🫡🫡🫡🫡🫡🫡🫡❤️❤️❤️❤️🫵🫵🫵🫵👍👍👍👌👌🫡🫡🫡🫡,positive
Tero bau galti garko chha,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,What mistake did you make?,negative
janani janma vumi swargadapi gariyesi!!!!,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,janani janma vumi swargadapi gariyesi!!!!,negative
J hos @padma aryal lai chai pelekai ho hai daju hajur le😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,J hos @padma aryal lai chai pelekai ho hai daju hajur le😂,positive
"Yo balen 2 jana ko paxadi jamma lagxa euta india ko arko kp oli ko herxas tw sai thou ma herna ho , ani arko kura thou ma aayara na bolna sake pane kamse kam janta lai tw kai kura haru vanna, na thou ma aayara kai bolna sakeko xa na janta lai kai kura haru vaneko xa pagal pm 💩💩mero gu jasto",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Yo balen 2 jana to paxadi night lagxa outside india arko kp oli to herxas tw sai thou ma herna ho, I'm not sure if you're going to be able to do anything, you're not going to be able to do anything, you're not going to be able to do anything.",negative
मगन्ते कंगाल देश नेपाल मा चण्डाल नेता हरु को बिगबिगी छ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Chandal leaders are in trouble in Nepal, a poor country.",negative
Trying to prove hamile gareko ramrai theyo tar khoi ta payeko bhot...kasaile try gardai x ramro garna lai please help them with your experience...then we can be nepali.....thank you,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Trying to prove hamile gareko ramrai theyo tar khoi ta payeko bhot...kasaile try gardai x ramro garna lai please help them with your experience...then we can be nepali.....thank you,positive
कार्यक्रम पुरै हेरियो। कार्य कार्यक्रममा नेपाली भनेको चाहिँ हाम्रो राजेन्द्र लिङ्ग दिन सर मते देखे मैले नेपाली हो भन्छन् तर चिरमा ढाका टोपी नै छैन। अझ राष्ट्रियताको कुरा गरी बस्छ। राष्ट्रियताको बहस मात्र राष्ट्रियता झल्किने पोसाकहरू पनि त हुनुपर्यो नि।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Watched the whole program. In the work program, Nepali is our Rajendra Lingdin sir. It also talks about nationality. Not only the discussion of nationalism, there should also be clothes that reflect nationalism.",neutral
Ajhaiii mai right bhne jhole haru Yedi yo desh balen le pani banunaaa sskenaaa bhne timi jhole hjrleee ta jhaaan k banuncha bhne aashhh garnuuu,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Ajhaiii mai right bhne jhole haru Yedi yo desh balen le pani banunaaa sskenaaa bhne timi jhole hjrleee ta jhaaan k banuncha bhne aashhh garnuuu,positive
Galti re kun hisab bata Galti ho sir sabahi fact bahi sakhyo tha micheko cha banera Ali samjera dinu answer,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"If you make a mistake, tell me the mistake, sir, you are the truth, you will make a mistake, Ali Samjera Dinu answer.",neutral
Timiharule 35/35 barsa samma k herer baseu? kera?,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Timiharule 35/35 barsa same k herer baseu? Care?,neutral
Mahakali kin bechera khayau ta samasyako jag ta tya bata ho ni,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Mahakali, what kind of a beast do you tell me about the problems of the world?",negative
"ल अब भने फेरि हजुकाे कार्यक्रम हेर्छु,मैले हेर्दिन भनेकाे थिए ,हाे,सत्य तथ्य बाेल्न पर्छ।",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Now I will watch Haju's program again.,positive
The way the true leaders speaks in public🙏🙏aajkal ta f.. baat pani suru garinxa bolna  ra laas harule justify garxan kehi so called PM harulaai,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,The way the true leaders speak in public🙏🙏aajkal ta f.. baat pani suru garinxa bolna ra laas harule justify garxan kehi so called PM harulaai,positive
सायद पुराना दलहरू मिलेर देश बेच्दै थिए तर जब भारत सँग विरोध सुरु भयो नयाँ सरकारको पुरानाहरूको कालो कर्तुत बाहिरिने डरले अनेक बाहाना र चाल चल्दैछन् ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Perhaps the old parties were selling the country together, but when the opposition started with India, many excuses and tricks are being used by the new government, fearing that the black cards of the old ones will come out.",negative
बालेन ले सीमा भनेकों छैन्ना जग्गा मिचेको रैच्छ भनेको छ,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Balen says that the land is not a border,neutral
राजेन्द्र सर निमकान्त ज्युले जानकारी गराउनु भए अनुसार ओलि प्रधानमन्त्री भएको गत जुलाइमा नेपालले पनि मिचेको छ भनेर दस्तावेज नै तयार गरेको भन्नू भएको छ।यो दस्तावेज किन बाहिर ल्याउन मिल्दैन?,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"As informed by Rajendra Sir Nimkant Ji, it is said that even Nepal has prepared a document that it has been deleted in July when Oli became the Prime Minister. Why can't this document be brought out?",negative
राजाको टाउको देखाएर राजनीतिक पेसा गर्ने राप्रपा हो राजाको टाउको देखाएर घरको चुलो बालेका छन,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"It is the RPRPA that is doing politics by showing the king's head, and has lit the hearth of the house by showing the king's head",neutral
hello पत्रकार सर राजेन्द्र बानिया ज्यू तपाईँले कोईसन गर्नुभयो तर महाकाली सन्धि गर्ने बेलामा माहाकाली बेचेको कुरा चाहिँ किन गर्नुभएन प्रधानमन्त्री बालेन्द्र शाह जिब्ले रोस्तबाट भन्नुभयो कि भारतले नेपालको सीमा मात्र होइन नेपालले पनि भारतको सीमा म्युजिक छ भन्नुभयो तर त्यसमा विरोध गर्ने भनेको नेपाली काङ्ग्रेस माओवादी र एमाले का पाटीहरुका सांसदहरू धेरै देखिन्छ। तर पहिला ती माकाली बेच्ने बेलामा यिनीहरूका थ त्यसको बारेमा किन बोल्दैन। र अहिले आएर पालेन्साले नेपालले पनि भारतको सीमा मिचेको छ। भन्दाखेरिमा यिनीहरू यिनीहरुलाई किन टाउको दुख,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Hello journalist Sir Rajendra Bania sir, you made a proposal but why did you not do the selling of Mahakali during the Mahakali treaty? Prime Minister Balendra Shah Jible said that not only India has a border with Nepal, but Nepal also has a border with India. But first, when they are selling Makali, why don't they talk about it. And now Palensa Nepal has also crossed the border of India. during the day",negative
यो बुडाको नाम बुद्दीनारायण कस्ले राखेको यो बुडो पनी पुरानो झोले रहेछ भन्ने प्रस्ट बुजीयो,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,It was clearly understood that the name of this Buda was Buddinarayan,neutral
Hor ya xa vaneko k,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Who is this vaneko?,negative
Encroachment vanek nai nepali ma Atikraman hainara?😂 yesko matlab ma vrasta hoina tara corrupted matra ho vane jasto gayenara😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Encroachment vanek nai nepali ma Atikraman hainara?😂 yesko matlab ma vrasta hoina tara corrupted matra ho vane jasto gayenara😂,negative
Tero bau ba lai gayera sod,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Tero ba lai gayera sod,neutral
"Why no journalist ever ask politicians on the topic of banking and economic policy, FDI, GDP growth, Infrastructure development, hydro and tourism, bureaucratic reform policies, international trades, changes in educational and health systems, diplomacy and international relations, etc. there are thousands of topic and issues to be discussed and yet all we hear and see every news channel, all the time for past 30-40 years is about opposition, politics and power, party merging and breaking, this kanda- that kanda, yo murdabaad, tyo murdabaad, wtf is actually happening in this Country and people of the country. Pakhe haru Dhunge yug mai basera Marr",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Why no journalist ever ask politicians on the topic of banking and economic policy, FDI, GDP growth, Infrastructure development, hydro and tourism, bureaucratic reform policies, international trades, changes in educational and health systems, diplomacy and international relations, etc. there are thousands of topic and issues to be discussed and yet all we hear and see every news channel, all the time for past 30-40 years is about opposition, politics and power, party merging and breaking, this k",negative
बिरोधको लागी बिरोध गर्ने र काम गर्न नदीने चलखेल गर्दैन मुलाहरु ३५ बर्ष सम्म मु र गु कनायर बसेको थिस जाठाहरु 😡,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Those who protest for the sake of protest and do not want to work do not act.,negative
मुल प्रश्न चै छुट्यो । माहाकाली संधि गर्दा काली नदी ( माहाकाली नदी ) को उदगम् बिन्दु नतोकिदा भारतले खेल्न पाएको छ । धेरै पुर्व आएर नक्कली काली नदी खडा गरेका छन् ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"The main question is missed. At the time of the Mahakali Treaty, India got to play without specifying the source of the Kali River (Mahakali River). Many people have come to the east and built a fake black river.",negative
यिनिहरुलाइ मात्रै होइन बानियाँ जि महाकाली बेचुवाहरुलाइ एक ठाउँमा राखेर दनक दिनुस,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Not only these but also Banyan Ji Mahakali Bechuwa should be put together and give a shock,neutral
I'm Big fan in rajendndr Sir ❤ WOW,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,I'm Big fan in rajendndr Sir ❤ WOW,positive
Hajur la ta sato khaidenu ho akdam ramro garnu vo daju,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Hajur la ta sato khaidenu ho akdam ramro garnu vo daju,negative
25:34 दही चिउरा,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,25:34 Dahi Chiura,neutral
"sakchh bhane fancing garnu parchh, bhoker kehi hudai, kati bho bho gare ko",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"When you start looking for something, you start looking for it, where do you go?",neutral
India le hami vanda dherai lageko xa hamro tira thorai matra bharat ko aako xa ani kina india le bolxa ta?,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,How much India has left behind us and how much India has left behind?,negative
प्रधानमन्त्री ठिक हुनुन्छ ।राजेन्द्र सर धेरै पत्रकार हेरे देखे 12 भाइ भित्र तपाईं पनि पर्नु भो तर जनता को बिस्वस्नियता तपाईं प्रति बढेको छ अब चाहिँ न बिक्नुस है तपाईंको र मेरो त्यति उमेर मा फरक न होला म देश बिदेश भौतारिनु पर्यो तपाईं जेन्जी पछि फरक हुनुभएको छ अब  देश प्रति अडिग रहनुस ।❤❤❤❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"The prime minister must be fine. Rajendra sir, many journalists have seen it. 12 brother, you also fell into it, but the people's distrust towards you has increased. Don't sell out now. There is no difference in your age and mine.",negative
"बानियाँ श्रीमान नमस्कार ! म एउटा किसानपुत्र र किसान पनि ,मैले नबुझेको कुरा ,अंग्रेज़ सङ को युद्धमा मा गुमाएको भुभाग अंग्रेज़ ले छोडेर गयपछी स्वत नेपाली हुने होइन र ,यो कुरा नेपाली गुखाने नेतालाई  बुझाइ दिनु पर्यो ,तुरुन्त यो विषय मा बेलायत लाई राखेर यो माग अहिले को सरकारले मागोस",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Mr. Baniyan Hello! I am a farmer's son and also a farmer, what I don't understand is that I will not automatically become a Nepali after the British leave the land I lost in the war with the British.",negative
"जग्गा भनेका छन् प्रम ले, सीमा नै अतिक्रमण भएको भनेका छैनन् बलेन् ले,एक आपसमा मा साथी झै बसेर सुझौनु पर्छ भनेका थिए, यी विरोधी हुन्, मसला पाए अरु केही होइन। १ १ झापड हानेर सम्झौनुस यिनी हरु लाई",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Pram said the land, he did not say that the border is an encroachment, he said that we should sit together as friends and agree, these are adversaries, nothing else. 11 Remember them by slapping them",negative
"यिनी हरु लाई अब अर्को चुनाव मा , स्थानीय चुनाव मा डाँडो कटाउने हो",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,They will be defeated in the local elections in the next election,negative
Balen le Sahi vaneko hun naramro k vane Hami Nepali pani kam ko xinau ramro kura lai ni negative side dekhi bujhxau India le hepera Nepal ko bhumi micheko ani Hami ni k kam hamile ni micheu vanera khusi hunu kaha ho birodh garxan pakhe haru le,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Balen le Sahi vaneko hun namro k vane Hami Nepali paani kam ko zinau ramro kura hai ni dekhi side bujhxau bujhxau India le hepera Nepal ko land micheko ani Hami ni k mile ni micheu vanera hunu hunu ho ho barodh Garxan ke haru le,negative
नेपालि ले भारत को जमिन चै मिच्न सक्दैन ।। भारत बाट आयेको सुर्ति चै मिच्न सक्छ ।।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Nepalis cannot destroy the land of India. Tobacco coming from India can be crushed.,negative
"आफ्नो देशको, देशको सिमा मतलब नभएर अरु छिमेकी देश ( विदेश ) भारतको सिमा जोगाउन खोज्ने पाटी घण्टीको नेतालाई पनि ल्याउनुपर्थ्यो राजेन्द्र सर",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Rajendra sir should have brought the leader of Pati Ghanti who tried to protect the borders of other neighboring countries (abroad) India, not the borders of his own country.",negative
"populism बाट उदाइ popularlity को लागि राजनिती गर्ने। पदिय मर्यादा ख्याल नगर्ने, आलोकाचो प्रधानमन्त्री भएसी यहि हो। अझ कागले कान लग्यो भन्दा कान नसमातिकन भाग्ने घन्टे gang का सान्सद र ४० को IQ भएका जनता । देश नै बेच्दियो के? आखिर देशको माया कसलाइ पो रहेछ त???",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"The rise from populism to politics for popularlity. If you don't care about the dignity of the post, you are the prime minister of Alokacho. People with an IQ of 40 are more likely to run away without listening to the crow's ear. Selling the country? After all, who has the love of the country???",negative
गुदि कुरा बाेल्न लाग्दा जबजर्जस्त सकाइयाे । मलाइ चित बुझेन ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"When the pussy was about to burn, it was forced. I don't understand.",negative
"एमाले  राप्रपा यो नयाँ युग सङै नयाँ  सरकार 
हो बुझन जरुरि छ 
35 36 बर्ष  एमाले काङ्ग्रेस माओवादी  को गल्त्ति भनेकै एकोहोरो भारत नेपाली भुमी मिच्यो भदै रोइल्ल्लो गरे
हात्मा लाग्यो सुन्ने",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"UML RPP is a new government with this new era 
Yes, it is important to understand 
For 35-36 years, the UML cried that it was the fault of the Congress-Maoist that India and Nepali lands were destroyed.
Listen to the hand",negative
"दुई जिब्रोले कुरा चपाय लोन मिल्दैन ?
ईन्डिया मिच्दा अतिक्रमण 
नेपाल मिच्दा चाहिँ दाइजो भने मिल्छ होला",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Can two tongues chew things and not get a loan?
Encroachment by India 
If you leave Nepal, you will get dowry",negative
३५वर्ष सम्म पनि नेपाल को तर्फ बाट त्यहाँ बाटो गको छैन इन्डियन हुँदैन जानु पर्छ बजार इन्डियन  जानु पर्छ य गधा नेता हो अलि कति नी लाज छैन,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Even for 35 years there has not been a road from the side of Nepal, there is no Indian, we have to go to the market, we have to go to the Indian market, this donkey leader is not ashamed.",negative
Patrakar vs nepali chor haru,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Patrakar vs nepali chor haru,negative
nepal ko bartaman ek matra khoro prasna sudne ra emandari sat prasna sudna saknu hune rajendra baniya sir jhu tapailai manai dekhi salam.xa,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,nepal ko bartaman ek matra khoro prasna sudne ra emandari sat prasna sudna saknu hune rajendra baniya sir jhu tapailai manai dekhi salam.xa,positive
Yesto karyakram bela bela maa hunuparcha rajendra baniya ji❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Yesto karyakram bela bela maa hunuparcha rajendra baniya ji❤❤,positive
"Oh Patrakar Bandhu, Tapai ka interviewee haru Tapai ka guest pani hun. Pyacxha pyaccha hepera nasodhnus. Tapai ko viwers le tapai ko brand chai man paraulan, tara civility chai tamale pani yo society bata vatakaera Lana sahayog puryairanu bhako cha. Please respect your guests.",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Oh Patrakar Bandhu, Tapai ka interviewee haru Tapai ka guest pani hun. Pyacxha pyaccha hepera nasodhnus. Tapai ko viwers le tapai ko brand chai man paralan, tara civility chai tamale pani yo society bata vatakaera Lana sahayog puryairanu bhako cha. Please respect your guests.",negative
Wow ❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Wow ❤❤,positive
राजेन्द्र लिङ्देनको कालपानि लिम्पिया धुरा नेपालको भैसकेको भा किन संसदमा बादरको ताल गर्नुपरोर,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Rajendra Lingden's Kalpani Limpiya Dhura has become Nepal's base.,neutral
तेत्त्रो जग्गा तिमीहरू को बा हरु ले बेचेरा खाको चै नदेख्ने आजा एउटा नयाँ युग को नयाँ युवा ले मिचेको छ भान्दा तिमीहरू को यत्त्रो हाँगमा हिजो किना नबोलेको ता ??,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"If you think that the land has been stolen by the youth of a new age, who can't be seen by your elders, why didn't you say something yesterday?",negative
यी झाेलेहरुसग पनि के अन्तर्वार्ता लिएकाे राजेन्द्र सर देशकाे भन्दा नि आफ्नो चिन्ता हुनेहरुसग,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Rajendra sir, who interviewed these people, did not talk to those who were worried about him",negative
RAA SWA PAA KO VEDA VEDI HARULAI PANI BOLAUNU PARTHEO RAJENDRA BANIYA JI??😂😂😢😢😅😅,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,RAA SWA PAA KO VEDA VEDI HARULAI PANI BOLAUNU PARTHEO RAJENDRA BANIYA JI??😂😂😢😢😅😅😅,negative
जनताले नरुचाएका मानिसलाई अन्तर्वार्तामा नबोलाए हुन्थ्यो ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,A person who is not liked by the people should not be invited to the interview.,negative
Journalist maa malai man parne rabi lamichhane ra rajendra sir❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Journalist maa malai man parne rabi lamichhane ra rajendra sir❤❤,positive
कहिलेकाही यस्ताे लाग्छ कि सकारात्मक कुराहरु त स्विकारे हुने,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Sometimes it seems that positive things are accepted,positive
Deslai shahi batobata lanekhalka hoinan,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Deslai royal batobata lanekhalka hoinan,negative
