comment,channel,video_url
भारतको फाईदै फाईदा 🎉🎉🎉🎉,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
अब  यो  देश  सकियो,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
नेपाली को  हिम्मत  छ भरत  को जग्गा  मिच्ने,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
BALEN SAHA JI  LE JE BOLNU BHAYO SAHI & SATYA BOLNU BHAYO HAMI SABAI JANATALE SATH DINU PARCHA 🙏🙏🙏,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"This is not fair. Matra sabda kina, bhav ra intension lai pani herera statement ko analysis garnuparxa.

What balen said is just a plain truth. He said it in a simple way to show the problem for both sides and affirmed to resolve by table talk.

His intension was't wrong we all know

His meaning was straight, simple and plain. 
He recognized problem and shows interest in solving it.


But I agree that RSP parliamentarians laughing after the statement and their reaction was wrong.
Actually they are the reason this statement is being misunderstood",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Pagal Rai cha yo gagadi balen Lai bhot dida pachatap cha,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Timilai sabi thaa rahexa hana 😂,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Tapiko kura ho!hit maa xa xaina  ma party binako janta ho! !tapaiko yes bhaya yes bhanea  pane ho!!Balen jee le bholeay ko tapai ailey no bhana mildaina jasto lagxa !kena bhanea  praman ta chaiyo  dabi garna lai!jasle mecheko ho ulea dinu paryo!hamro bhumi chaiyo!usko xa bhanea lanu!bhanu hudaina kura nai hoinina !jay NEPAL!,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
100% right,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
India never claimed any part of Nepal. India has no interest in taking any part of Nepal. This drama of Balen Shah is done to create hate for India in Nepal.,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
त मुजिलाई थाहा छ त मुजिलाई,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
तै सिमाठ्यास्नेले जानेको छस सबै कुरा । बालेनको तलुवा चाट्ने हैसियत छ तेरो ? केही बुझेरै होला नि बालेनले बोलेर । सत्तामा भएकालाइ थाह नभएको कुरा त बाहिर बसेर भुक्ने लैतडिलाइ थाह हुन्छ ?,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
यो बालेन नेपाली हैन भारतको रख्वाला दलाल हो अब नेपाली जाग्नु पर्छ देश बचाउ को लागी जय नेपाल.,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Poila ko le vitra vitra sako
Naya le dakhai dakhai Nepal sako",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Greater Nepal     कता गयो  ?
सुस्ता मा लालपुर्गा नेपालिसङ्ग छ  जमिन भारतसङ्ग छ ।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
दिमाग छ है,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
कोहो,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Tara balenle je vane satya vane,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
कठै मेरो देश अब के हुन्छ होला 😌,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
माफि मागेर हुदैन  राजिनामा  दिनुपर्छ,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Khoj samachar = chor samachar..,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
35yrs Dekhi kutnuti notes le k vayo hoo Aile samma notes pathayerw hunxa aba taw table talk garnei parxa aba chai table talk ma sakaunu parxa..,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"सहि भन्नुभयो हजुर यो बाले भने को  बिदेशी दले जस्तो छ नेपाली जनता एक जुट भएर 
 अगाडि बढनु पर्छ",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Pagal mancha raichass.....chup chap pirkhe ne,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Go back balen....kina ki nepal pani sikkim jasto bilaye garne kuro ho,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
100% सही कूरा रोसन सर 👍👍,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Kun thao micheko xa bhanena ni ta😂,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen le vneko kuro ko meaning thaha6en timi lae. Timro dimad mad6.,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Jhole ptrakar timro dimag 6en,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
भारतले बनको pm बालेनलाई,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
K thaha.. pahila ko map timi hamilai... Na michekekoi xaki tesaile indian le hamro micheko.. think 🤔🤔,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
चप मुलाा तिमिले पनि कति प‌ैशा पायो वालेनले जे पालन छ उहामा छ होला।तिमी पाजिलाइ के थाह देशका प्रधान मन्त्रि जस्तो मान्छेले विन पालन तेसै वोल्दैन वुझिस,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
India le nabhaneko kura kasari mukh bataw nikale balen Le Kush toh gadbad hai future ma,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Yo kuralai pm balen Le Nepal Desh sanga mafi magnu parxa natra kei aftion nikalnu parxa,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Ta muji  amale  ko jhole,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Ho mero pani soch yei 6
Balen doctor checkup garnu kei gadbadi lageko 6 
Yo bhaile bhaneko sahi hola mero pani mn pareko chhaina",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
भारत लाई हाम्रो देश बेच्न लागेको हो ? बालेन भाई बेचिदेउ बेचिदेउ । अनि कति दिने भारतलाई?  भोलि फेरि चाइन संग पनि सिमा को बारेमा छलफल गर्ने बेला यसै भनिदिएउ भने त हाम्रो देश त कुन्ता ठुलो देश खत्तमै हुने भयो हाउ बालेन भाई,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
त बन्छस pm राजिनामा  मागेर,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
तपँई पनि मान्छे चैेँ मुर्खे नै हुनुहुँदोरैछ।बल्छि थापेर ठूलो माछा समाउन खोजेको बुझ्नुभएन है,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Ak.ddm.right.kura.garnu.vayo.bhai.le.,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"O vai varda jawo ta yo indea ko vak ho na,janu van,xan thiya ko man,xi hatu lay o,vai  tho pagal ho",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Balenji le yo kura Na Border Area ma jahos thaha Nabhaye Tesai boleko jasto cha Aba kura bikriyo ki garne
Jantaa lai maph magnu hos
🇳🇵👏👏👏👍🙏🙏👏👏👍🇳🇵",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen desh ko gaddar ho,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
100%balen ko kura ma kehi na kehi rahasya hona ni,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Balen ko master mind game Pani Hun sakx......??? balen yati samma Pani murkh xen hola,aafno khuta ma aafaile bancharo hanni",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Hi bro you are telling truth ❤❤❤❤❤,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen le rajinama deyahunxa nepalile balen lai mad garne chainan,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Kha micheko roixa mg balen hm Nepal le khate sabda bolis mg taile thu mg tero boli ta,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"“के पाइस नेपाली केरा?”
“अब नेपालले मिचेको भूमि सबै भारतलाई दे घण्टेहरू""",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Je bole thik bole estai bolnu parx nepali haru le ehi khojeko aba nepal nai India ho bhani diy katy ramro hunx hola nepali le chaheko kura bolnu bhayx nepali ko buddi paxi aaux brother k garnu hamile vanera hunna sab janta nai lagesi India huna pani k ber lagx ra sab lai ramro lagx vane India nai sahi mero vannu kehi nai xaina harka sir  le ta yo desh aru le lanx vaneko nai x herdai jau kk sunna painx nepal ma sahi neta paiyna aaj samma dhikar x,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen ko bhanai KO meaning thaha pauna dimag chhahinchha sathi,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"म बालेन को सपोटर हु सत्य कुरामा तर याद रहोस् अन्दभक्त चाई होइन।
म एक सचेत इमान्दार नागरिक  हु! 
म खासै बोल्ने मान्छे होइन।
जब देशकै प्रश्नन खडा भएकोले मलाई बोल्न बादय बनाईएको हो।
त्यो मैले गर्दा भएको होइन।
त्यो तपाईंहरुले नै बोल्न बादय बनाईदिनुभयको हो।
याद रहोस् 
यो सरकार २३ पछि २४ आएर बनेको हो । यानकी 
२४ पछि २३ आएर होइन।
सुघोउलि सन्धि तपाईंहरुलाई पनि थाहा होला त्यो मलाई पनि थाहा छ।
कालापानी,लिम्पियाधुरा लिपुलेक नेपालको जमिन भारतले मिचेको हो।
यानकी 
भारतको जमिन नेपालले मिचेको होइन।
कि नेपालले पुर्व, पश्चिम,दखिन कुन साईटमा भारतको कति रेक्टर जमिन मिचेको छ भन्दिनु परो!
मलाई प्रधानमन्त्री बालेन्द्र शाहले बोल्नु भएको कुरामा मलाई चाहिँ सहिय लागेन।
म चाहिँ यस कुरामा सहमत छैन।
यो चाहिँ गलत छ।
म एक जेनजि हु !
उमेरको हिसाबले म अहिले युवा छु।
हामीले सत्यलाई सत्य र असत्यलाई असत्य नै भन्न सकनु पर्छ।
चाहे जेसुकै होस् 
दुतलाई दुत पानीलाई पानी 
यानकी 
दुतलाई पानी पानीलाई दुत भन्न मिल्दैन।
 जय देश जय नेपाल 🙏🙏🙏",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
गाँजेको तालमा,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Jaise India me andh bhkt hai ....vaise hii Nepal me bhi andh bhkt ready ho rahe hai,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Ab kya hua.....jab ye Balen shah bole k lipu lekh , kala Pani nepal ka hai ...toh sabne maan liya ab bata raha hai k nepal me bhi India ki jagah pe kabja ki hai ...toh kiyu nhi maan rahe .......",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Biki sakyo yo Muji ni,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Gorula k thaha hunxa  jasako desa usailaimatra maya lagxa jabki vtuwa lai desako maya  lagdaina,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Yesko bale lute hola,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"सबले भन्थ्यौ बोलेन बोलेन बल्ल बोल्यो के बोल्यो बोल्यो

यो भन्दा बरू कालो चस्मा ढल्काएर नबोली बसेकै ठीक थियो",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Jelensikybalenwarabi lol aiindiaraAmericaleekdinbanauxa,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Gajakobharmaboldaindialaifaida,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Ho ra 😂😂😂😂,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"गौतम बुद्ध भारतमा जन्मियका हुन भनेर खुलेआम भासनमा भन्ने मोदिलाई ओलि ,देउबा र प्रचण्ड सत्तामा हुदा  केहि भन्न सकेनन मौन बसे । तर आज  देशलाई बिकाश गर्नुपर्छ भनि यति सानो उमेरमा देशको जिम्मेबार बोकेको युबालाई सानो कम्जोरि भयो भनेर सबै मिलि गालि गलौच बिरोध?? यो प्रधानमन्त्री भयो यति ठुलो पदमा भयो भनेर ??? 30 बर्ससम्म देश अगाडि भढाइदियको भय बिचरा उ आउनुपर्ने रहर थियो ? देश बनाउनमा उस्को मात्र हात छैन तपाई हामि सबैको हात छ ।त्यसैले  बिरोध पनि हैन तालि पनि हैन आफ्नै परिवार सम्झेर साथ दिउ ।।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
यो  प्रधानमन्त्री भारतीय   दलाल   हो,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Yo GAlat bole firtalinuparo,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
❤❤❤❤,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
😂😂😂😂😂,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Rasapa ko sansad tw balen ko bhakta haru po raixa😂,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Kalapani haina Greater nepal chahiyo❤🎉,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen le bechxaki vnera Tension po lago,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Biswas lagna Xado Balen shah,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
100% Galat news... Balen India ko Kam garna thalexa,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"काग धेरै बाठो भयो भने,गु खान्छ रे",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Balen lusefarle rasopa r rabi SEDHAWN R 😮😮 GARIB JANTA KO GHAR BAR BEHEN BANAWNU AYKO HO 😢😢😢 des banaonu Ayko hoiean 😮😮😮😮,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
मरेको धोति ले जिउँदो नेपालि बेच्छ भन्थे।   बलेन लाइ भन्दा पनि जनता मुजि गोरु हरु लाइ गालि गर्नु पर्ने हो,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Indiya ko jhole lusefarle bolne Astai ho😮😮😮😮😮,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"""प्रधानमन्त्री बालेनको भनाइलाई नकारात्मक रूपमा मात्र हेर्नु भन्दा कूटनीतिक रणनीतिको रूपमा हेर्नुपर्छ। 'हामीले भारत सरकारलाई सिधै तपाइले मात्र जग्गा मिच्नुभएको छ"" भन्दा विवाद बढ्ने र भारत रक्षात्मक हुने सम्भावना हुन्छ। तर 'हामीले पनि मिचेका छौं, आउनुहोस् सच्याऔं' भन्दा भारत वार्तामा आउन र तथ्यमा आधारित छलफल गर्न सजक हुन्छ। यो हठभन्दा बुद्धिमानीपूर्ण कूटनीतिक बाटो हुन सक्छ।""",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"नाम मात्रै  खोज समाचार भयो मुला!, समाचार अलि राम्रोसँग खोज्ने बुझ्ने गर, सुनेकै भरमा कुन चै दुलोमा लुकेर भ्रम फैलाउने काम नगर,। पहिला देश मै बसेर सिमा वरिपरि घुम्।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Bharat Lai tension din Lai vaneko Hun,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Asbisaya ma abo Bharat Ra balen  ko jaya hoss😅😅😅😅😅,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Nepal Le India ko jagga micheko India Lai nai thaha chhina hola hamro pradhanmantri Lai kasari thaha bhayo achamma,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"श्रम गरेर देश बनाउनुपर्छ भन्ने  हर्क साम्पाङको  कहिल्यै एऊटा भिडियो पनि बनाएनौ, तर खराने ग्याङ्गलाई प्रमोट गरेर जिताउन सुरूदेखिनै लागि परेको थियौ नि तिमी, कस्तालाई जिताएर सरकारमा पठाएकाछौ अब बुझ्दै जाऊ देश बेचेर नेपालीलाई शरणार्थी बनाएपछि तिमीहरूले चित्त बुझाउनु, रोशन श्रेष्ठ खुबै जान्ने  बुझ्ने महाज्ञानी सम्झौनी आफुलाई?😡",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Balen leh satya bolera galti gareyko ho. Janta lai jhukkako, mitho boleko man parxa, satya tito hunxa. Neta vayepaxi honest huna parxa tara honest manxey lai sabai vanda paila chyatchut parxan public leh, yo ho oxymoron. Neta vayepaxi jhukkauna, kura lukauna, dhakxop garna pani jannu parxa. Mata ajja vanxu bolnu nai galti ho, k ko boli rakhnu parxa vanya, thapakka kaam garni ho, action speaks louder than words. Bolna thalyo vaney kei na kei veti halxan birodhi garna lai. Yei channel lai example lim, Asti samma neta honest hun parxa vanthyo aaja honest vayo vanera birodhi gardai xa. Asti samma balen bolena vanera karauthyo, aile balen bolyo vanera karauxa. Manxey ko nature nai yei ho, j garey pani chitta bujhdaina. Tyi vayera sab ko chitta bhujhauna sakidaina, kaag karaudai garxau Pina sukdai garxa afno kaam garau. Krishna leh Bhagavad Gita ma vanya jasto ""karma gara Parth, fal ko chinta Nagara"". Uthyi vaney kina uthis, basyo vaney kina basis vanni jaat ho nepali.",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"सुरुमा दमदार प्रदर्शन गर्ने,अनि निमुखा जनताको विश्वास जितिसकेपछि देश बेच्ने यस्तै नेताहरु हुन्,,।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
यस विषयमा बालेन शाहले नबुझेर बोलेको छैन पहिला का नेता हरु ले भारतको डरले नभनेको हुनसक्छन जेछ ' दुबैदेशको छलफलमा थाहा हुन्छ बालेनलाई अहिलेनै गालिगर्न जरूरी छैन,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
यसले पानि देश बेचेरै खाने भयो,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
बहुत गल्ति गरियो यस्तो बोलेपछि भारतले बिरालोले मुसा खाएजस्तो खान्छ,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
Bhog chalan gardai ayeko jagga ko kura gareko ho..abuj haru,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"पत्रकार महोदय यसपालि म अलि फरक धारणा राख्न चाहन्छु तर अन्धभक्त नभन्दिनू होला। बालेन एउटा प्रधानमन्त्री मात्र नभएर नेपाली नागरिक पनि हो, बालेनले आज जे बोल्यो त्यो कुटनैतिक खेलकाे एउटा अंश हुनसक्छ अझै मनोवैज्ञानिक खेल खेल्दै हो कि झैं लाग्छ  केही नबुझेर विचार नगरेर भनेको जस्तो लाग्दैन, खैर आगामी दिनमा यसको असर के हुँदोरहेछ हेरम पहिला कि कसो!",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Please don't spread things that aren't true, bro. PM Balen Sir has already said that there will be an investigation and proper discussions about this issue.

What hardship have you actually faced? When Oli was in power, things were running well.

Balen sarkar always great",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
सहि कुरा।👍️👍️👍️👍️,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"सैनिक क्याम्प  खडा गरेर   बसेको लाई सिमाना  मिचेको भनिन्छ ।
लिम्पियाधुरा, कालापानी, लिपुलेक क्षेत्रमा  हतियारसहित भारतीय सैनिकहरू आँखामा दुरविन झुण्डाएर बसेका छन्।  त्यो भूगोलमा नेपाली हुलीया बोकेर जानुभयो भने  तपाईको टाउकोमा तातो गोली बर्सिन सक्छ । यस्तो लाई भनिन्छ,  सिमाना मिचेको। 

सिमाना मिच्नको लागी त नेपाली सैनिकहरु  गोलीगट्ठा बोकेर दशगजामा उभिएको हुनुपर्यो। तर दशगजामा किसानहरू मात्रै छन्।  सिमाना नजिकका  धान खेतबारी चार मिटर यता उता परेको लाई सिमाना मिचिएको भनिदैन।  तर खरानी दस्ताले कान्तिपुरको  पुरानो समाचार लाई आधार बनाएर  जयजयकार गर्दैछन्। 

कान्तिपुरले फेक समाचार लेख्छ भनेर कान्तिपुरको कार्यालय जलाउन जानेहरू पनि यिनैहरू थिए।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Love you balen 🔥🔥
Indian ko satto gaissko...
Aaba jaggaa 2 tirai bata khoji hunxa Ani pauxa nepal le greater nepal 🔥

Nepali Le bistrai bujhxan 🙏❤️‍🩹",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"देश बिद्रोही प्रधानमन्त्री पो रहेछ के हो,",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ
"Rai, limbu   tamnng, sherpa, lepcha etc . Dont belive aryan nepali",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"Rai, limbu   tamnng, sherpa, lepcha etc . Dont belive aryan nepali",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Teti nai raixa boleko .😂,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Pm balen jyu kanma top ta rahexa nakma nathuno ra hatma chura lagaya aajhaie rammro hunnthyo ki,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"आफुले पनि अनुशनधान गरे भयाे त सहि हाे या गलत हाे ४,५ बर्ष पहिले नै मैले सुनेकाे थिए( Bidhya Chapagain ) भिडियाे सार्बजानिक नै गर्नु भएकाे थियाे नेपालीहरुले भाेकचलन गरिरहेकाे याे भारत कै भुमि हाे तर हामिले भाेकचलन गरिराकाे छैन भनु भयाे बिगत २०५०,५२ साल देखि नै गरिरहेकाे भनेर सुइकार्नु भयाे",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
TechPana ta News channel maa parivartan hundai!. TRP ko lagi ho?,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Jay balen,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"India card kheleko Hola, Hijo rabi India gahe,asaar pachi savaapati jogauna ra pm vahirakhne, Rasapa kabjaa ko baaji kasle marlaa, balen & rabimaa",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"Aru kura Maa ramro gardai aaheko Tara boli nai rastrya ghaati  huda pachi desh bechna bera chaina😢😢😢
Sansad baata haami base ko jaggaa nai micheko, India ho vandiyo vane???",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Pahila wasta gareko thiyena aba check garxa ni,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"PM बालेनको यो अभिव्यक्तिले, अरूले आफ्नो जमिन खोसेर बसेको टुलुटुलु हेरिरहेका सारा भारतीय नागरिकलाई नेपालले पनि झस्काउने काम गरेको छ। जब त्यहाँका जनतामा यसबारे बहस चल्छ, तब भारतीय सरकारलाई पनि नेपालसँग रहेको सीमा विवाद सधैँका लागि समाधान गर्न ठुलो दबाब पर्नेछ। मेरो मुख्य बुझाइ यही हो।",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Balen lay vatti ma gya ra gaza taal ma guff hanya jasto garyo. Gaza Tanna jasto sajilo hunna desh chalauna.,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"कोशी गण्डकी र महाकाली सन्धी गरेर बेच्ने अनि एमसीसी गर्नेहरुले सुगौली सन्धी खारेज गर्न सीमा विवादलाई अन्तराष्ट्रियकरण गरेको विरोध गर्न सुहाउँदैन

बेलायतको सहभागिता भनेको अन्तर्राष्ट्रियकरण हुनु हो ।

त्यसपछि अन्तराष्ट्रिय कानुनका आधारमा सुगौली सन्धी खारेज भएर नेपाल फेरि टिष्टादेखि काँगडा पुग्ने छ ।

अरुले के गर्छ मलाई थाहा छैन । पटक पटक अन्तर्राष्ट्रिय फोरमहरु र सर्वोच्च अदालतमा पनि राष्ट्रगुरु योगी नरहरिनाथ ज्युले हाल्नु भएको मुद्दादेखि हाम्रो पुस्ताले बहस पैरवी गरेसम्म यो कानुनी आधारको खण्डन गर्न सकेका छैनन् । इतिहासमा पहिलो पटक यो मुद्दा अन्तराष्ट्रिय करण हुन लाग्दैछ । अन्तराष्ट्रियकरण भयो भने हामी तल पर्छौं भन्ने इण्डियालाई थाहा छ । त्यसैले अन्तर्राष्ट्रियकरण नगरौं भन्दैछन् । र, नेपालमा पनि उनीहरुको इच्छा अनुसार यसमा तेस्रो पक्ष वा बेलायतको सहभागिता नखोजौं

भनिरहेका छन् ।",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Tapai le daily news vannuhos dami🎉🎉🎉🎉,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
rsp लाई चोख्याउने छौंडा मीडिया 😂😂😂😂 कती पैसा बिकेको मीडिया खरानी ग्याङ मीडिया,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"Nepal bata michiyeko bhaye pani tyo sansad ma bhanne kura haina ni ta ho. Bhani haale pani “sayad haami bata pani bharat ko jagga michiyeko hola” po bhanne ho, bhannai pare pani. Yo ta sidhai India sanga nihu khoje jastai kura bhayo. Hamro imports india kai route bata aauchha, India kai air space use garnu parchh, internet purai India ko through aauchha, indian products haru kati dherai consumption hunchha Nepal ma. Balen le bitaaune bhayo.",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Balen shah master plan,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
आलु जस्तो,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"यो ब्यालेन्स बिग्रेको शाह अथवा भनौ बाँदर शाह वास्तविक नाम बालेन्द्र शाह के नेपाली जनतालाई दुःख दिन को लागि प्रधानमन्त्री बनेको हो?
नेपालभरी घर टहरा सुकुम्बासी बस्ती भन्दै उजाड बनाईरहेको छ के नेपाली नेपालमा नबसेर भारतमा गएर बस्नुपर्ने?  यो बाँदर शाह के चाहन्छ भने नेपाली जनतालाई दुःख दिउँ उनिहरुले दिएको भोटको  जायजा लिउँ",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"अब नेपाली नागरिकले अनलाइन मार्फत रकम लेनदेन गरेको हरेक बिविरण सरकार द्वारा ट्रयाक गरिने भएको छ। नेपाली नागरिक को गोपनीयता को अधिकार सरकार द्वारा खोसिँदैछ। हरेक लेनदेन ट्रयाक गरेपछि ""सामाजिक क्रेडिट स्कोर "" प्रणाली लागू गरिनेछ। सामाजिक क्रेडिट स्कोर प्रणाली अन्तर्गत नेपाली नागरिकले सरकार/डिप स्टेट को योजना विरुद्ध कार्य गरेमा नागरिकको बैंक खाता लक गरिनेछ र खाता लक भएपछि तपाईंले आफ्नै पैसा निकाल्नु/खर्च गर्न पाउने छैन। नेपाली लाई दासत्व मा घण्टी सरकार द्वारा परिणत गरिँदैछ। यस विषय मा थप जानकारी चाहे मेरो प्रोफाइल खोलेर pinned Post पढ्न सक्नु हुनेछ। नेपाली जनता हरू अब पनि यी डिप स्टेट द्वारा खडा गरिएका घण्टी सरकार को विरोध गरेन भने हामी नेपाली को भबिस्य अन्धकार युग मा प्रवेश गर्ने कुरा मा कसैले रत्ती भर संका नगर्दा नी हुन्छ।",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
Kina ne mechako nai ho bhannu parcha unii haruu ko sarakr lai ne dabad badxha janta bata anne po table talk hunxha ta,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis
"शेर बाहादुर , केपी ओली ,प्रचन्ड जस्ताले सिमा बिबाद हल को सट्टा राष्टघात मात्र गरे।",TVTodayHD,https://www.youtube.com/watch?v=QZy_b9XNFfo
